name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Maruti Swift Dzire ZDI,2014,7800,50000,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,5
Hyundai Verna 1.6 CRDI,2012,5329.987,100000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.3 bhp,5
Toyota Etios GD,2015,6825,80000,Diesel,Individual,Manual,Second Owner,23.59 kmpl,1364 CC,67.05 bhp,5
Ford Figo Diesel EXI Option,2011,1950,50000,Diesel,Individual,Manual,First Owner,18.5 kmpl,1399 CC,68 bhp,5
Maruti Esteem Lxi - BSIII,2007,715,70000,Petrol,Individual,Manual,Third Owner,15.9 kmpl,1298 CC,85 bhp,5
Maruti Omni 5 Seater BSIV,2011,1690,70000,Petrol,Individual,Manual,Second Owner,14.0 kmpl,796 CC,35 bhp,5
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,12025,50000,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,5
Renault Lodgy 85PS RxE 7 Seater,2017,8970,65000,Diesel,Individual,Manual,Second Owner,21.04 kmpl,1461 CC,83.8 bhp,7
Maruti Ertiga VDI,2012,7280,200000,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,7
Maruti Ciaz Zeta Diesel,2018,12350,7500,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.50 bhp,5
Renault Lodgy 85PS RxE 7 Seater,2017,9035,65000,Diesel,Individual,Manual,Second Owner,21.04 kmpl,1461 CC,83.8 bhp,7
Maruti Swift VXI,2013,5850,35000,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,85.8 bhp,5
BMW 5 Series 530d,2013,26000,60000,Diesel,Individual,Automatic,First Owner,16.2 kmpl,2993 CC,235 bhp,5
Maruti Swift VXi BSIV,2009,2989.987,71000,Petrol,Individual,Manual,First Owner,16.1 kmpl,1197 CC,85 bhp,5
Maruti Alto K10 LXI,2017,3900,30000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,5
Maruti Alto LXi,2012,2600,50000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,5
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,9425,80000,Diesel,Individual,Automatic,Second Owner,14.84 kmpl,2143 CC,170 bhp,5
Nissan Micra XV,2011,3055,90000,Petrol,Individual,Manual,Second Owner,18.06 kmpl,1198 CC,75 bhp,5
Hyundai i20 2015-2017 Sportz 1.2,2017,8658,13000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,5
Maruti 800 AC,2000,845,100000,Petrol,Individual,Manual,Third Owner,16.1 kmpl,796 CC,37 bhp,4
Hyundai Santro Xing XG,2004,1105,80000,Petrol,Individual,Manual,Third Owner,,,,
Honda WR-V i-DTEC VX,2018,10842,30000,Diesel,Individual,Manual,First Owner,25.5 kmpl,1498 CC,98.6 bhp,5
Mahindra Bolero 2011-2019 SLX,2012,5590,120000,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,7
Maruti Swift Vdi BSIII,2010,4680,120000,Diesel,Individual,Manual,Second Owner,17.8 kmpl,1248 CC,75 bhp,5
Hyundai EON Era Plus,2014,3120,70000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,5
Maruti Swift VDI Deca,2016,2730,210000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,5
Tata Indigo eCS LE TDI BSIII,2010,1755,148000,Diesel,Individual,Manual,Second Owner,19.09 kmpl,1396 CC,69 bhp,5
Mahindra TUV 300 T6 Plus,2017,9100,54188,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,7
Mahindra TUV 300 T6 Plus,2017,9750,60000,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,7
Skoda Rapid 1.6 TDI Elegance,2012,5525,90000,Diesel,Individual,Manual,First Owner,20.5 kmpl,1598 CC,103.5 bhp,5
Chevrolet Beat LT,2011,1950,100000,Petrol,Individual,Manual,Third Owner,18.6 kmpl,1199 CC,79.4 bhp,5
Hyundai EON D Lite Plus,2014,2795,40000,Petrol,Individual,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,5
Datsun GO T BSIV,2014,2925,35000,Petrol,Individual,Manual,First Owner,20.63 kmpl,1198 CC,67 bhp,5
Renault KWID Climber 1.0 MT,2017,4290,20000,Petrol,Individual,Manual,First Owner,23.01 kmpl,999 CC,67 bhp,5
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2007,702,144000,LPG,Individual,Manual,Second Owner,10.9 km/kg,796 CC,32.8 bhp,5
Hyundai Grand i10 AT Sportz,2014,4862,54043,Petrol,Dealer,Automatic,First Owner,18.9 kmpl,1197 CC,81.86 bhp,5
Hyundai Verna 1.6 SX CRDI (O) AT,2012,7137,66657,Diesel,Dealer,Automatic,First Owner,22.32 kmpl,1582 CC,126.32 bhp,5
Tata Indigo CS LS (TDI) BS-III,2016,5070,42000,Diesel,Individual,Manual,Second Owner,19.09 kmpl,1405 CC,69.01 bhp,5
Hyundai i20 Asta Optional with Sunroof 1.2,2013,5927.987,35582,Petrol,Dealer,Manual,First Owner,18.5 kmpl,1197 CC,82.85 bhp,5
Volkswagen Polo GT TSI,2013,5889,54327,Petrol,Dealer,Automatic,Second Owner,17.2 kmpl,1197 CC,103.6 bhp,5
Volkswagen Ameo 1.2 MPI Highline,2016,7527,7949,Petrol,Dealer,Manual,First Owner,17.0 kmpl,1198 CC,73.75 bhp,5
Hyundai i10 Sportz 1.2 AT,2010,3354,59734,Petrol,Dealer,Automatic,First Owner,16.95 kmpl,1197 CC,78.9 bhp,5
Honda City S,2012,5564,49185,Petrol,Dealer,Manual,First Owner,16.8 kmpl,1497 CC,116.4 bhp,5
Hyundai i10 Magna,2011,3406,56389,Petrol,Dealer,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,5
Volkswagen Polo Petrol Highline 1.2L,2013,5057,58245,Petrol,Dealer,Manual,First Owner,16.47 kmpl,1198 CC,73.9 bhp,5
Nissan Micra XL Optional,2015,4498,36422,Petrol,Dealer,Manual,First Owner,18.44 kmpl,1198 CC,75 bhp,5
Honda Jazz Basic,2011,4407,42535,Petrol,Dealer,Manual,First Owner,16.7 kmpl,1198 CC,88.8 bhp,5
Hyundai i10 Sportz AT,2011,3536,40736,Petrol,Dealer,Automatic,First Owner,16.95 kmpl,1197 CC,78.9 bhp,5
Maruti Swift VXI,2012,4797,56246,Petrol,Dealer,Manual,First Owner,18.6 kmpl,1197 CC,85.8 bhp,5
Maruti Swift LXI,2011,3601,55403,Petrol,Dealer,Manual,First Owner,18.6 kmpl,1197 CC,85.8 bhp,5
Tata Tigor 1.2 Revotron XZ,2018,6955,30000,Petrol,Individual,Manual,First Owner,20.3 kmpl,1199 CC,84 bhp,5
Maruti Alto K10 VXI,2015,3445,67000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,5
Hyundai Verna 1.6 VTVT,2013,5200,70000,Petrol,Individual,Manual,First Owner,17.01 kmpl,1591 CC,121.3 bhp,5
Hyundai Grand i10 CRDi Asta,2014,5979.987,90000,Diesel,Individual,Manual,Second Owner,24.0 kmpl,1120 CC,70 bhp,5
Hyundai Elite i20 Petrol Sportz,2019,8671,7500,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.86 bhp,5
Tata New Safari DICOR 2.2 EX 4x2,2011,3900,80000,Diesel,Individual,Manual,Second Owner,11.57 kmpl,2179 CC,138.1 bhp,7
Tata Indigo CR4,2012,2989.987,186000,Diesel,Individual,Manual,First Owner,23.57 kmpl,1396 CC,70 bhp,5
Tata Indica V2 eLS,2016,2600,110000,Diesel,Individual,Manual,Second Owner,25.0 kmpl,1396 CC,69 bhp,5
Ford Fiesta 1.4 TDCi EXI,2005,1950,120000,Diesel,Individual,Manual,Third Owner,17.8 kmpl,1399 CC,68 bhp,5
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,3640,105358,Diesel,Individual,Manual,Third Owner,17.8 kmpl,1399 CC,67 bhp,5
Hyundai i20 Sportz Option 1.2,2014,7670,70000,Petrol,Individual,Manual,Second Owner,18.6 kmpl,1197 CC,81.83 bhp,5
Hyundai i10 Era,2010,1846,49200,Petrol,Individual,Manual,Second Owner,19.81 kmpl,1086 CC,68.05 bhp,5
Honda City i-VTEC VX,2017,11050,40000,Petrol,Individual,Manual,First Owner,17.4 kmpl,1497 CC,117.6 bhp,5
Honda Mobilio V i DTEC,2014,7800,40000,Diesel,Individual,Manual,Second Owner,24.2 kmpl,1498 CC,98.6 bhp,7
Mahindra TUV 300 T8,2017,9100,40000,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,7
Chevrolet Beat LS,2013,2600,70000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1199 CC,79.4 bhp,5
Hyundai Creta 1.6 CRDi SX,2016,11700,110000,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,5
Maruti Alto K10 VXI,2014,2860,100000,Petrol,Individual,Manual,First Owner,23.95 kmpl,998 CC,67.05 bhp,5
Hyundai Grand i10 1.2 Kappa Sportz AT,2018,8450,10000,Petrol,Individual,Automatic,Second Owner,18.9 kmpl,1197 CC,81.86 bhp,5
Toyota Fortuner 2.8 4WD AT BSIV,2017,40300,70000,Diesel,Individual,Automatic,First Owner,15.04 kmpl,2755 CC,174.5 bhp,7
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2016,19500,100600,Diesel,Individual,Manual,Second Owner,13.68 kmpl,2393 CC,147.8 bhp,8
BMW X3 xDrive20d,2012,23400,50000,Diesel,Individual,Automatic,First Owner,16.09 kmpl,1995 CC,184 bhp,5
Mahindra XUV500 W8 4WD,2014,10400,136000,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,7
Mercedes-Benz GLA Class 200 CDI SPORT,2017,27300,48000,Diesel,Individual,Automatic,Second Owner,17.9 kmpl,2143 CC,136 bhp,5
Ford Fiesta 1.4 ZXi TDCi LE,2010,3250,110000,Diesel,Individual,Manual,Third Owner,17.8 kmpl,1399 CC,68 bhp,5
Renault Duster 110PS Diesel RxZ,2012,7150,86000,Diesel,Individual,Manual,First Owner,19.01 kmpl,1461 CC,108.45 bhp,5
Maruti Alto LXi,2009,1625,141000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,5
Honda City 1.5 S MT,2011,5850,80000,Petrol,Individual,Manual,Third Owner,17.0 kmpl,1497 CC,118 bhp,5
Mahindra XUV500 W10 2WD,2015,11050,140000,Diesel,Individual,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,7
Maruti Swift Dzire ZDI,2014,5979.987,65000,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,5
Maruti Swift Dzire VDI,2014,5654.987,110000,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,5
Tata Indigo LX,2008,1560,100000,Diesel,Individual,Manual,Second Owner,17.0 kmpl,1405 CC,70 bhp,5
Maruti Swift VDI Optional,2015,7800,80000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,5
Maruti Wagon R VXI BS IV,2008,1755,90000,Petrol,Individual,Manual,Second Owner,18.9 kmpl,998 CC,67.1 bhp,5
Ford Figo 1.2P Titanium Plus MT,2016,7150,44000,Petrol,Individual,Manual,First Owner,18.16 kmpl,1196 CC,86.8 bhp,5
Maruti Celerio ZXI,2014,5005,25000,Petrol,Individual,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,5
Hyundai Creta 1.6 VTVT S,2016,10400,25000,Petrol,Individual,Manual,First Owner,15.29 kmpl,1591 CC,121.3 bhp,5
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,10140,35000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,5
Maruti Alto LXi BSIII,2008,1300,195000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,5
Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017,8450,60000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,5
Maruti 800 AC,2004,650,50000,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,4
Hyundai Verna 1.6 VGT CRDi,2012,5525,100000,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,5
Fiat Linea 1.3 Multijet Emotion,2015,6500,70000,Diesel,Individual,Manual,First Owner,20.4 kmpl,1248 CC,91.7 bhp,5
Maruti Swift VDI BSIV,2017,7670,30000,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,5
Maruti Celerio ZXI,2016,5979.987,27000,Petrol,Individual,Manual,First Owner,23.1 kmpl,998 CC,67.04 bhp,5
Maruti Swift ZXI Plus,2020,7514,5000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,5
Maruti Ertiga VDI,2012,7150,110000,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,7
Honda City Corporate Edition,2013,6045,80000,Petrol,Individual,Manual,Second Owner,16.8 kmpl,1497 CC,116.3 bhp,5
Mahindra Bolero Power Plus ZLX,2018,11570,80000,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,7
Mahindra Verito 1.5 D6 BSIII,2014,3250,110000,Diesel,Individual,Manual,First Owner,20.8 kmpl,1461 CC,65 bhp,5
Maruti Wagon R AMT VXI,2018,5460,35000,Petrol,Individual,Automatic,First Owner,20.51 kmpl,998 CC,67 bhp,5
Maruti Swift Dzire VXI 1.2,2017,7150,20000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,5
Maruti Alto 800 LXI,2018,3510,20000,Petrol,Individual,Manual,First Owner,24.7 kmpl,796 CC,47.3 bhp,5
Maruti Swift Dzire AMT VXI BS IV,2018,9100,7800,Petrol,Individual,Automatic,First Owner,22.0 kmpl,1197 CC,81.80 bhp,5
Maruti Swift VXI Optional,2017,6500,20000,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,5
Tata Hexa XE,2019,16250,15000,Diesel,Individual,Manual,First Owner,17.6 kmpl,2179 CC,147.94 bhp,7
Hyundai i20 Magna,2013,4160,31377,Petrol,Individual,Manual,Second Owner,18.5 kmpl,1197 CC,82.85 bhp,5
Maruti Swift Dzire VDI,2018,9100,50000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5
Maruti Wagon R VXI BS IV,2015,3770,60000,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,5
Toyota Corolla Altis 1.8 VL AT,2012,7150,100000,Petrol,Individual,Automatic,First Owner,14.53 kmpl,1794 CC,138.1 bhp,5
Honda Brio S MT,2012,3445,60000,Petrol,Individual,Manual,First Owner,19.4 kmpl,1198 CC,86.8 bhp,5
Maruti Baleno Alpha Automatic,2018,10790,5000,Petrol,Individual,Automatic,First Owner,21.4 kmpl,1197 CC,83.1 bhp,5
Tata Safari Storme EX,2017,10400,60000,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,7
Maruti Alto LXi,2011,2080,25000,Petrol,Individual,Manual,Second Owner,19.7 kmpl,796 CC,46.3 bhp,5
Renault KWID RXT,2018,4355,30000,Petrol,Individual,Manual,First Owner,25.17 kmpl,799 CC,53.3 bhp,5
Datsun GO T BSIV,2017,4277,80000,Petrol,Individual,Manual,Second Owner,20.63 kmpl,1198 CC,67 bhp,5
Maruti Vitara Brezza VDi Option,2017,10075,75000,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,5
Hyundai Xcent 1.2 VTVT SX,2020,6812,32000,Petrol,Individual,Manual,First Owner,20.14 kmpl,1197 CC,81.86 bhp,5
Maruti Alto 800 LXI,2015,3185,40000,Petrol,Individual,Manual,First Owner,22.74 kmpl,796 CC,47.3 bhp,5
Hyundai i20 1.2 Sportz,2012,3575,93000,Petrol,Individual,Manual,Second Owner,17.0 kmpl,1197 CC,80 bhp,5
Hyundai i20 Active 1.4 SX with AVN,2015,7930,50000,Diesel,Individual,Manual,Second Owner,21.19 kmpl,1396 CC,88.73 bhp,5
Maruti Swift Dzire VDI,2015,7995,60000,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,5
Maruti Ertiga ZDI,2014,8892,60000,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.8 bhp,7
Maruti Ertiga ZDI,2014,8840,64000,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.8 bhp,7
Renault Duster 85PS Diesel RxE,2014,6500,120000,Diesel,Individual,Manual,First Owner,20.45 kmpl,1461 CC,83.8 bhp,5
Renault Duster 85PS Diesel RxE,2014,6760,120000,Diesel,Individual,Manual,First Owner,20.45 kmpl,1461 CC,83.8 bhp,5
Toyota Etios GD SP,2012,5070,140000,Diesel,Individual,Manual,Second Owner,,,,
Toyota Etios GD SP,2012,5654.987,135000,Diesel,Individual,Manual,Third Owner,,,,
Maruti Swift VDI BSIV,2010,4550,166000,Diesel,Individual,Manual,Second Owner,,,,
Ford Freestyle Trend Diesel BSIV,2018,8775,60000,Diesel,Individual,Manual,First Owner,24.4 kmpl,1498 CC,98.63 bhp,5
Mercedes-Benz New C-Class C 220 CDI BE Avantgare,2011,17550,81500,Diesel,Individual,Automatic,Second Owner,14.84 kmpl,2143 CC,167.62 bhp,5
Mercedes-Benz New C-Class 250 CDI Classic,2011,17550,80000,Diesel,Individual,Automatic,First Owner,15.8 kmpl,2148 CC,170 bhp,5
Maruti Swift Dzire VXI 1.2,2019,8775,5000,Petrol,Individual,Manual,First Owner,21.21 kmpl,1197 CC,81.80 bhp,5
Ford Ecosport 1.5 Diesel Titanium,2016,9425,30000,Diesel,Individual,Manual,First Owner,21.7 kmpl,1498 CC,98.96 bhp,5
Mahindra XUV300 W8 Option Diesel BSIV,2019,15600,15000,Diesel,Individual,Manual,First Owner,20.0 kmpl,1497 CC,115 bhp,5
Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,2018,8450,40000,Diesel,Dealer,Manual,First Owner,20.14 kmpl,1498 CC,88 bhp,5
Mahindra XUV300 W8 Option BSIV,2019,14170,16500,Petrol,Dealer,Manual,First Owner,17.0 kmpl,1197 CC,110 bhp,5
Hyundai Creta 1.6 CRDi AT SX Plus,2017,14300,67000,Diesel,Individual,Automatic,First Owner,17.01 kmpl,1582 CC,126.2 bhp,5
Hyundai i20 1.4 Asta Option,2017,8710,48000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,5
Hyundai i20 1.4 Sportz,2018,10140,35000,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,5
Maruti Ciaz 1.3 Alpha,2017,9360,60000,Diesel,Individual,Manual,First Owner,28.09 kmpl,1248 CC,88.5 bhp,5
Maruti Swift VXI BSIV,2018,7930,52000,Petrol,Dealer,Manual,First Owner,22.0 kmpl,1197 CC,81.80 bhp,5
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017,7800,29000,Diesel,Individual,Manual,First Owner,22.0 kmpl,1498 CC,108.495 bhp,5
Renault Duster 85PS Diesel RxL,2016,6955,50000,Diesel,Individual,Manual,First Owner,19.87 kmpl,1461 CC,83.8 bhp,5
Hyundai i10 Magna,2009,1846,110000,Petrol,Individual,Manual,First Owner,20.36 kmpl,1197 CC,78.9 bhp,5
Maruti Baleno Sigma 1.2,2017,6695,23000,Petrol,Individual,Manual,First Owner,21.4 kmpl,1197 CC,83.1 bhp,5
Datsun GO T Option BSIV,2016,4355,40000,Petrol,Dealer,Manual,First Owner,20.63 kmpl,1198 CC,67 bhp,5
Hyundai Creta 1.4 CRDi Base,2017,12441,60000,Diesel,Individual,Manual,First Owner,21.38 kmpl,1396 CC,88.7 bhp,5
Maruti Swift Dzire VDI,2017,7865,127000,Diesel,Individual,Manual,First Owner,28.4 kmpl,1248 CC,74.02 bhp,5
Tata Manza Club Class Quadrajet90 EX,2013,4108,140000,Diesel,Individual,Manual,First Owner,21.02 kmpl,1248 CC,88.76 bhp,5
Renault Triber RXZ BSIV,2019,8775,5000,Petrol,Individual,Manual,First Owner,20.0 kmpl,999 CC,72 bhp,7
Maruti Swift Dzire VDI,2015,6760,70000,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,5
Maruti Swift Dzire Vdi BSIV,2011,3445,60000,Diesel,Individual,Manual,First Owner,19.3 kmpl,1248 CC,73.9 bhp,5
Volkswagen Polo 1.2 MPI Comfortline,2016,5135,40000,Petrol,Individual,Manual,Second Owner,16.2 kmpl,1199 CC,74 bhp,5
Volkswagen Polo 1.2 MPI Comfortline,2016,5005,40000,Petrol,Individual,Manual,Second Owner,16.2 kmpl,1199 CC,74 bhp,5
Maruti Wagon R LXI Minor,2009,1846,70000,Petrol,Individual,Manual,Second Owner,18.9 kmpl,1061 CC,67 bhp,5
Hyundai i10 Era,2009,2080,35000,Petrol,Individual,Manual,First Owner,19.81 kmpl,1086 CC,68.05 bhp,5
Tata Indigo CS LX (TDI) BS III,2012,2340,50000,Diesel,Individual,Manual,Third Owner,19.09 kmpl,1396 CC,69 bhp,5
Honda City V MT,2013,6240,42462,Petrol,Dealer,Manual,First Owner,16.8 kmpl,1497 CC,116.3 bhp,5
Maruti Swift VDI BSIV,2015,6110,54723,Diesel,Dealer,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,5
Maruti Ignis 1.2 Delta BSIV,2018,6240,20375,Petrol,Dealer,Manual,First Owner,20.89 kmpl,1197 CC,81.80 bhp,5
Maruti Swift ZDI Plus,2013,5850,43978,Diesel,Dealer,Manual,Second Owner,28.4 kmpl,1248 CC,74 bhp,5
Maruti Swift Dzire Tour LDI,2017,6760,28832,Diesel,Dealer,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,5
Ford Figo Titanium Blu,2019,9100,3177,Petrol,Dealer,Manual,First Owner,18.5 kmpl,1194 CC,94.93 bhp,5
Hyundai Grand i10 Magna,2015,5200,39414,Petrol,Dealer,Manual,First Owner,18.9 kmpl,1197 CC,81.86 bhp,5
Tata Indica V2 GLX BSIII,2012,2600,30078,Petrol,Dealer,Manual,First Owner,15.3 kmpl,1396 CC,70 bhp,5
Hyundai EON Magna Plus Option,2012,3250,44588,Petrol,Dealer,Manual,First Owner,21.1 kmpl,814 CC,55.2 bhp,5
Maruti Celerio ZXI,2015,5200,49907,Petrol,Dealer,Manual,First Owner,21.63 kmpl,998 CC,67.04 bhp,5
Maruti Swift VXI,2013,4823,67082,Petrol,Dealer,Manual,Second Owner,21.21 kmpl,1197 CC,81.80 bhp,5
Hyundai Grand i10 Asta Option,2016,5850,40000,Petrol,Individual,Manual,First Owner,18.9 kmpl,1197 CC,82 bhp,5
Ford EcoSport 1.5 Diesel Titanium BSIV,2016,7410,112879,Diesel,Dealer,Manual,Second Owner,23.0 kmpl,1498 CC,98.96 bhp,5
Honda Brio S MT,2013,3900,80000,Petrol,Individual,Manual,Second Owner,19.4 kmpl,1198 CC,86.8 bhp,5
Hyundai i20 1.2 Asta,2017,8060,25000,Petrol,Individual,Manual,First Owner,18.6 kmpl,1197 CC,81.83 bhp,5
Honda City i-VTEC V,2018,12337,10200,Petrol,Individual,Manual,First Owner,17.4 kmpl,1497 CC,117.6 bhp,5
Mahindra Bolero 2011-2019 mHAWK D70 ZLX,2018,9750,60000,Diesel,Individual,Manual,First Owner,16.5 kmpl,1493 CC,70 bhp,7
Maruti Celerio VXI,2017,4550,20000,Petrol,Individual,Manual,Second Owner,23.1 kmpl,998 CC,67.04 bhp,5
Mahindra XUV500 W10 2WD,2017,16250,60000,Diesel,Individual,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,7
Renault KWID 1.0,2016,3510,30000,Petrol,Individual,Manual,Third Owner,23.01 kmpl,999 CC,67 bhp,5
Hyundai EON Magna Plus,2013,3055,40000,Petrol,Individual,Manual,Second Owner,21.1 kmpl,814 CC,55.2 bhp,5
Maruti Swift VXI Optional,2016,6500,60000,Petrol,Individual,Manual,First Owner,20.4 kmpl,1197 CC,81.80 bhp,5
Maruti Alto LXi,2012,2860,111000,Petrol,Individual,Manual,First Owner,19.7 kmpl,796 CC,46.3 bhp,5
Maruti Swift Dzire LDIX Limited Edition,2014,4940,70000,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,5
Maruti Alto K10 2010-2014 VXI,2010,2080,100000,Petrol,Individual,Manual,Third Owner,20.92 kmpl,998 CC,67.1 bhp,5
Maruti Alto K10 2010-2014 VXI,2010,2080,100000,Petrol,Individual,Manual,Third Owner,20.92 kmpl,998 CC,67.1 bhp,5
Hyundai EON 1.0 Era Plus,2017,4407,25000,Petrol,Individual,Manual,First Owner,20.3 kmpl,998 CC,68.05 bhp,5
Ford Fiesta Classic 1.6 Duratec CLXI,2011,2989.987,100000,Petrol,Individual,Manual,First Owner,15.3 kmpl,1596 CC,99.6 bhp,5
Mahindra KUV 100 mFALCON D75 K2 Plus,2016,5200,35000,Diesel,Individual,Manual,First Owner,25.32 kmpl,1198 CC,77 bhp,6
Hyundai Xcent 1.2 CRDi E Plus,2018,6110,25000,Diesel,Individual,Manual,First Owner,25.4 kmpl,1186 CC,73.97 bhp,5
Maruti 800 Std,2003,585,58000,Petrol,Individual,Manual,First Owner,16.1 kmpl,796 CC,37 bhp,4
Ford Aspire Titanium BSIV,2019,7475,20000,Petrol,Individual,Manual,First Owner,19.4 kmpl,1194 CC,94.93 bhp,5
Datsun RediGO SV 1.0,2019,4225,1300,Petrol,Individual,Manual,First Owner,22.5 kmpl,999 CC,67 bhp,5
Maruti 800 AC,1997,650,120000,Petrol,Individual,Manual,Second Owner,16.1 kmpl,796 CC,37 bhp,4
Maruti Wagon R VXI BS IV,2014,4550,15000,Petrol,Individual,Manual,First Owner,20.51 kmpl,998 CC,67.04 bhp,5
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,35243,9000,Diesel,Dealer,Automatic,First Owner,13.6 kmpl,1999 CC,177 bhp,5
Lexus ES 300h,2019,66950,20000,Petrol,Dealer,Automatic,First Owner,22.37 kmpl,2487 CC,214.56 bhp,5
Jaguar XF 2.0 Diesel Portfolio,2017,41600,45000,Diesel,Dealer,Automatic,First Owner,19.33 kmpl,1999 CC,177 bhp,5
Tata Safari Storme EX,2015,6539,110000,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,7
Volvo XC40 D4 Inscription BSIV,2019,49400,20000,Diesel,Individual,Automatic,First Owner,18.0 kmpl,1969 CC,190 bhp,5
Toyota Camry 2.5 Hybrid,2016,26000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16 kmpl,2494 CC,157.7 bhp,5
Maruti Wagon R LXI,2013,2925,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79 kmpl,998 CC,67.05 bhp,5
Maruti Baleno Alpha 1.3,2018,9620,38817,Diesel,Dealer,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,5
Honda Jazz VX,2016,7150,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2 kmpl,1199 CC,88.7 bhp,5
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,9750,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,7
